solvedAt,isCorrect,problemCode,timetaken,testMode,userUID,selected
1674714220890,0,advanced4802,39010,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674714220890,1,advanced4803,9875,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674714220890,1,advanced4804,27190,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,5
1674714220890,1,advanced4805,30436,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674714220890,0,advanced4806,16400,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,5
1674714220890,1,advanced4807,14667,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674714220890,0,advanced4808,16866,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,5
1674714220890,1,advanced4809,110151,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674714220890,1,advanced4811,38016,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674714220890,0,advanced4812,31099,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,5
1674714220890,1,advanced4814,10183,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674714220890,1,advanced4815,49183,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,5
1674714220890,1,advanced4816,148902,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674714220890,0,advanced4817,19132,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674714220890,1,advanced4818,20733,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674714220890,1,advanced4820,43935,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674714220890,0,advanced4822,16334,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674714220890,0,advanced4824,25201,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674714220890,1,advanced4825,6550,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674714220890,0,advanced4826,48950,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674714220890,1,advanced4828,38117,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,5
1674714220890,1,advanced4829,19619,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,5
1674714220890,1,advanced4832,22716,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674714220890,1,advanced4834,10886,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,5
1674714220890,1,advanced4835,43716,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,1
1674714220890,0,advanced4836,57951,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674714220890,0,advanced4838,22150,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,5
1674714220890,1,advanced4839,35614,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674714220890,0,advanced4840,24221,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674714220890,1,advanced4843,16750,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674714220890,0,advanced4844,17135,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674714220890,0,advanced4845,29898,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,4
1674714220890,0,advanced4848,16749,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,5
1674714220890,1,advanced4849,21084,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674714362448,1,advanced4848,8498,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674714370367,0,advanced4848,2078,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,3
1674714388865,1,advanced4848,2135,1,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674714412052,0,basic5450,2751,0,e9pNYfHjZjdZnN2Vsq9rMuGFsB02,2
1674714666783,1,advanced6205,14431,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674714684560,1,advanced6205,2864,1,sfZzDoa6Kra00iWJgM2vjQKDCA72,3
1674714742666,1,advanced6201,22731,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,1,advanced6202,1432,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,2
1674714742666,1,advanced6203,1151,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,1,advanced6204,1332,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,5
1674714742666,1,advanced6205,1783,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,3
1674714742666,1,advanced6206,1251,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,5
1674714742666,1,advanced6207,1282,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,2
1674714742666,1,advanced6208,1335,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,1,advanced6209,1266,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,3
1674714742666,1,advanced6210,1466,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,1,advanced6211,1533,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,4
1674714742666,1,advanced6212,1667,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,1,advanced6213,2283,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,2
1674714742666,1,advanced6214,1084,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,3
1674714742666,1,advanced6215,1366,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,3
1674714742666,1,advanced6216,2583,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,2
1674714742666,1,advanced6217,1150,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,4
1674714742666,1,advanced6218,1250,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,5
1674714742666,1,advanced6219,1018,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,4
1674714742666,1,advanced6220,1366,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,1,advanced6221,5049,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,5
1674714742666,1,advanced6222,1267,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,5
1674714742666,1,advanced6223,1133,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,4
1674714742666,1,advanced6224,1051,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,3
1674714742666,1,advanced6225,1332,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,3
1674714742666,1,advanced6226,5301,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,2
1674714742666,1,advanced6227,1100,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,4
1674714742666,1,advanced6228,965,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,4
1674714742666,1,advanced6229,1100,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,5
1674714742666,1,advanced6230,1167,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,4
1674714742666,1,advanced6231,2417,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,3
1674714742666,1,advanced6232,1117,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,5
1674714742666,1,advanced6233,1067,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,3
1674714742666,1,advanced6234,1249,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,4
1674714742666,1,advanced6235,1533,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,2
1674714742666,1,advanced6236,2666,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,2
1674714742666,1,advanced6237,1200,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,1,advanced6238,1234,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,4
1674714742666,1,advanced6239,1167,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,3
1674714742666,1,advanced6240,1149,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,4
1674714742666,0,advanced6241,2817,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,0,advanced6242,1149,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,0,advanced6243,1068,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,0,advanced6244,1067,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,0,advanced6245,1099,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,0,advanced6246,1144,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,0,advanced6247,1089,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,0,advanced6248,1568,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,0,advanced6249,1232,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674714742666,0,advanced6250,2372,1,LH8ERBe1DpXavxtNNxKE0KIPyio2,1
1674715328249,1,advanced6101,47060,1,CcOtngRaQUVcQkRTNJKFddSjZ123,4
1674715328249,1,advanced6102,33306,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6103,58677,1,CcOtngRaQUVcQkRTNJKFddSjZ123,2
1674715328249,1,advanced6104,59825,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6105,70551,1,CcOtngRaQUVcQkRTNJKFddSjZ123,3
1674715328249,0,advanced6106,150182,1,CcOtngRaQUVcQkRTNJKFddSjZ123,3
1674715328249,0,advanced6107,71412,1,CcOtngRaQUVcQkRTNJKFddSjZ123,3
1674715328249,0,advanced6108,41412,1,CcOtngRaQUVcQkRTNJKFddSjZ123,3
1674715328249,1,advanced6109,26213,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6110,53819,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674715328249,0,advanced6111,125156,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674715328249,1,advanced6112,59391,1,CcOtngRaQUVcQkRTNJKFddSjZ123,3
1674715328249,0,advanced6113,43066,1,CcOtngRaQUVcQkRTNJKFddSjZ123,4
1674715328249,0,advanced6114,50226,1,CcOtngRaQUVcQkRTNJKFddSjZ123,2
1674715328249,0,advanced6115,40120,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6116,71595,1,CcOtngRaQUVcQkRTNJKFddSjZ123,3
1674715328249,0,advanced6117,72149,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6118,36275,1,CcOtngRaQUVcQkRTNJKFddSjZ123,3
1674715328249,0,advanced6119,41172,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,1,advanced6120,48545,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674715328249,1,advanced6121,57386,1,CcOtngRaQUVcQkRTNJKFddSjZ123,4
1674715328249,1,advanced6122,125329,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674715328249,1,advanced6123,72796,1,CcOtngRaQUVcQkRTNJKFddSjZ123,2
1674715328249,0,advanced6124,57768,1,CcOtngRaQUVcQkRTNJKFddSjZ123,3
1674715328249,0,advanced6125,61088,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6126,64705,1,CcOtngRaQUVcQkRTNJKFddSjZ123,2
1674715328249,0,advanced6127,53730,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6128,53163,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674715328249,0,advanced6129,60843,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6130,73769,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6131,108351,1,CcOtngRaQUVcQkRTNJKFddSjZ123,4
1674715328249,0,advanced6132,19513,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674715328249,1,advanced6133,73981,1,CcOtngRaQUVcQkRTNJKFddSjZ123,4
1674715328249,0,advanced6134,44645,1,CcOtngRaQUVcQkRTNJKFddSjZ123,3
1674715328249,1,advanced6135,52199,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674715328249,0,advanced6136,35818,1,CcOtngRaQUVcQkRTNJKFddSjZ123,2
1674715328249,0,advanced6137,136313,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6138,42587,1,CcOtngRaQUVcQkRTNJKFddSjZ123,3
1674715328249,0,advanced6139,50813,1,CcOtngRaQUVcQkRTNJKFddSjZ123,2
1674715328249,0,advanced6140,50998,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6141,27901,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6142,41929,1,CcOtngRaQUVcQkRTNJKFddSjZ123,4
1674715328249,1,advanced6143,32500,1,CcOtngRaQUVcQkRTNJKFddSjZ123,4
1674715328249,0,advanced6144,5841,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6145,1962,1,CcOtngRaQUVcQkRTNJKFddSjZ123,1
1674715328249,0,advanced6146,52488,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674715328249,1,advanced6147,6610,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674715328249,1,advanced6148,1856,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674715328249,0,advanced6149,1386,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674715328249,0,advanced6150,2442,1,CcOtngRaQUVcQkRTNJKFddSjZ123,5
1674716138339,0,advanced5027,30445,0,CcOtngRaQUVcQkRTNJKFddSjZ123,2
